Date,S&P 500,DD,<10,Shade
2006-06-02,1288.219970703125,-15.662603037236932,1,Same
2006-06-05,1265.2900390625,-17.163783574011948,1,Same
2006-06-06,1263.8499755859375,-17.258061886595588,1,Same
2006-06-07,1256.1500244140625,-17.762163556609178,1,Same
2006-06-08,1257.9300537109375,-17.645628305774686,1,Same
2006-06-09,1252.300048828125,-18.01421439161598,1,Same
2006-06-12,1237.43994140625,-18.987078348898002,1,Same
2006-06-13,1223.68994140625,-19.887265610864645,1,Same
2006-06-14,1230.0400390625,-19.47153637287189,1,Same
2006-06-15,1256.1600341796875,-17.76150823562658,1,Same
2006-06-16,1251.5400390625,-18.063970835978594,1,Same
2006-06-19,1240.1300048828125,-18.810964830681044,1,Same
2006-06-20,1240.1199951171875,-18.811620151663654,1,Same
2006-06-21,1252.199951171875,-18.02076760144209,1,Same
2006-06-22,1245.5999755859375,-18.452855888842212,1,Same
2006-06-23,1244.5,-18.524869271455692,1,Same
2006-06-26,1250.56005859375,-18.128128358520033,1,Same
2006-06-27,1239.199951171875,-18.871853740028733,1,Same
2006-06-28,1246.0,-18.426667024695686,1,Same
2006-06-29,1272.8699951171875,-16.667537764070385,1,Same
2006-06-30,1270.199951171875,-16.842340640322128,1,Same
2006-07-03,1280.18994140625,-16.188314316238085,1,Same
2006-07-05,1270.9100341796875,-16.795852809153267,1,Same
2006-07-06,1274.0799560546875,-16.58832384236749,1,Same
2006-07-07,1265.47998046875,-17.151348458780944,1,Same
2006-07-10,1267.3399658203125,-17.029578631804863,1,Same
2006-07-11,1272.4300537109375,-16.69633992042805,1,Same
2006-07-12,1258.5999755859375,-17.60176975025558,1,Same
2006-07-13,1242.280029296875,-18.67020667864785,1,Same
2006-07-14,1236.199951171875,-19.06825823354873,1,Same
2006-07-17,1234.489990234375,-19.180206237504947,1,Same
2006-07-18,1236.8599853515625,-19.025047007292926,1,Same
2006-07-19,1259.81005859375,-17.52254783683339,1,Same
2006-07-20,1249.1300048828125,-18.221751350121064,1,Same
2006-07-21,1240.2900390625,-18.80048768667857,1,Same
2006-07-24,1260.9100341796875,-17.450534454219913,1,Same
2006-07-25,1268.8800048828125,-16.928755101114433,1,Same
2006-07-26,1268.4000244140625,-16.960178541402538,1,Same
2006-07-27,1263.199951171875,-17.300617791868778,1,Same
2006-07-28,1278.550048828125,-16.29567507331603,1,Same
2006-07-31,1276.6600341796875,-16.419410863239946,1,Same
2006-08-01,1270.9200439453125,-16.795197488170654,1,Same
2006-08-02,1277.4100341796875,-16.370309739859945,1,Same
2006-08-03,1280.27001953125,-16.1830717483772,1,Same
2006-08-04,1279.3599853515625,-16.242650015759676,1,Same
2006-08-07,1275.77001953125,-16.477678488657187,1,Same
2006-08-08,1271.47998046875,-16.758539471740963,1,Same
2006-08-09,1265.949951171875,-17.120580339475445,1,Same
2006-08-10,1271.81005859375,-16.736929862753414,1,Same
2006-08-11,1266.739990234375,-17.068857932165006,1,Same
2006-08-14,1268.2099609375,-16.97262164835285,1,Same
2006-08-15,1285.5799560546875,-15.835439950540852,1,Same
2006-08-16,1295.4300537109375,-15.19057213677476,1,Same
2006-08-17,1297.47998046875,-15.056367194567677,1,Same
2006-08-18,1302.300048828125,-14.740806166282749,1,Same
2006-08-21,1297.52001953125,-15.05374591063724,1,Same
2006-08-22,1298.8199462890625,-14.968642091810146,1,Same
2006-08-23,1292.989990234375,-15.350318613865054,1,Same
2006-08-24,1296.06005859375,-15.149326873466784,1,Same
2006-08-25,1295.0899658203125,-15.212837066744921,1,Same
2006-08-28,1301.780029296875,-14.774850890501302,1,Same
2006-08-29,1304.280029296875,-14.611180479234632,1,Same
2006-08-30,1305.3699951171875,-14.539822417603776,1,Same
2006-08-31,1303.8199462890625,-14.64130126927683,1,Same
2006-09-01,1311.010009765625,-14.17058101077987,1,Same
2006-09-05,1313.25,-14.023932961622487,1,Same
2006-09-06,1300.260009765625,-14.874363779226519,1,Same
2006-09-07,1294.02001953125,-15.282884486410564,1,Same
2006-09-08,1298.9200439453125,-14.962088881984048,1,Same
2006-09-11,1299.5400390625,-14.921498939658683,1,Same
2006-09-12,1313.0,-14.04030000274915,1,Same
2006-09-13,1318.0699462890625,-13.708379925056857,1,Same
2006-09-14,1316.280029296875,-13.825562505154654,1,Same
2006-09-15,1319.6600341796875,-13.604279789453354,1,Same
2006-09-18,1321.1800537109375,-13.504766900728137,1,Same
2006-09-19,1317.6400146484375,-13.73652676043191,1,Same
2006-09-20,1325.1800537109375,-13.242894242701485,1,Same
2006-09-21,1318.030029296875,-13.710993217267998,1,Same
2006-09-22,1314.780029296875,-13.923764751914657,1,Same
2006-09-25,1326.3699951171875,-13.164990962963818,1,Same
2006-09-26,1336.3499755859375,-12.511619959862387,1,Same
2006-09-27,1336.5899658203125,-12.495908239718334,1,Same
2006-09-28,1338.8800048828125,-12.34598358564789,1,Same
2006-09-29,1335.8499755859375,-12.544354042115724,1,Same
2006-10-02,1331.3199462890625,-12.84092674534354,1,Same
2006-10-03,1334.1099853515625,-12.658268009019768,1,Same
2006-10-04,1350.199951171875,-11.604887479788939,1,Same
2006-10-05,1353.219970703125,-11.407172344303728,1,Same
2006-10-06,1349.5899658203125,-11.644822101131691,1,Same
2006-10-09,1350.6600341796875,-11.574766689746752,1,Same
2006-10-10,1353.4200439453125,-11.394073916370818,1,Same
2006-10-11,1349.949951171875,-11.621254520915603,1,Same
2006-10-12,1362.8299560546875,-10.778024242400996,1,Same
2006-10-13,1365.6199951171875,-10.595365506077226,1,Same
2006-10-16,1369.06005859375,-10.370150864480266,1,Same
2006-10-17,1364.050048828125,-10.698147007996194,1,Same
2006-10-18,1365.800048828125,-10.583577720109528,1,Same
2006-10-19,1366.9599609375,-10.507640403319696,1,Same
2006-10-20,1368.5999755859375,-10.400271654522452,1,Turn
2006-10-23,1377.02001953125,-9.849026832357389,0,Same
2006-10-24,1377.3800048828125,-9.8254592521413,0,Same
2006-10-25,1382.219970703125,-9.508595573610446,0,Same
2006-10-26,1389.0799560546875,-9.059484924101046,0,Same
2006-10-27,1377.3399658203125,-9.828080536071749,0,Same
2006-10-30,1377.9300537109375,-9.789448564974911,0,Same
2006-10-31,1377.93994140625,-9.788801235711608,0,Same
2006-11-01,1367.81005859375,-10.451986070113595,1,Turn
2006-11-02,1367.3399658203125,-10.482762181138394,1,Same
2006-11-03,1364.300048828125,-10.68177996686953,1,Turn
2006-11-06,1379.780029296875,-9.668334058981443,0,Same
2006-11-07,1382.8399658203125,-9.468005631285092,0,Same
2006-11-08,1385.719970703125,-9.279456997837121,0,Same
2006-11-09,1378.3299560546875,-9.763267692547695,0,Same
2006-11-10,1380.9000244140625,-9.595010034402751,0,Same
2006-11-13,1384.4200439453125,-9.364560816664202,0,Same
2006-11-14,1393.219970703125,-8.788445764037133,0,Same
2006-11-15,1396.5699462890625,-8.569129011283671,0,Same
2006-11-16,1399.760009765625,-8.360281410813375,0,Same
2006-11-17,1401.199951171875,-8.266011089949043,0,Same
2006-11-20,1400.5,-8.311835608415985,0,Same
2006-11-21,1402.81005859375,-8.160600312380328,0,Same
2006-11-22,1406.0899658203125,-7.945870806505129,0,Same
2006-11-24,1400.949951171875,-8.282378131075706,0,Same
2006-11-27,1381.9599609375,-9.52561793571972,0,Same
2006-11-28,1386.719970703125,-9.213988833330456,0,Same
2006-11-29,1399.47998046875,-8.378614414887874,0,Same
2006-11-30,1400.6300048828125,-8.303324427361346,0,Same
2006-12-01,1396.7099609375,-8.559962509246422,0,Same
2006-12-04,1409.1199951171875,-7.747500350037306,0,Same
2006-12-05,1414.760009765625,-7.3782589432134005,0,Same
2006-12-06,1412.9000244140625,-7.500028770189482,0,Same
2006-12-07,1407.2900390625,-7.867304214065552,0,Same
2006-12-08,1409.8399658203125,-7.70036518960514,0,Same
2006-12-11,1413.0400390625,-7.490862268152232,0,Same
2006-12-12,1411.56005859375,-7.587753872947012,0,Same
2006-12-13,1413.2099609375,-7.479737794886454,0,Same
2006-12-14,1425.489990234375,-6.675786816731977,0,Same
2006-12-15,1427.0899658203125,-6.571039351865171,0,Same
2006-12-18,1422.47998046875,-6.872846631234575,0,Same
2006-12-19,1425.550048828125,-6.671854890836315,0,Same
2006-12-20,1423.530029296875,-6.80410186181486,0,Same
2006-12-21,1418.300048828125,-7.146499083509628,0,Same
2006-12-22,1410.760009765625,-7.640131601240063,0,Same
2006-12-26,1416.9000244140625,-7.2381561121628195,0,Same
2006-12-27,1426.8399658203125,-6.587406392991834,0,Same
2006-12-28,1424.72998046875,-6.72554326109458,0,Same
2006-12-29,1418.300048828125,-7.146499083509628,0,Same
2007-01-03,1416.5999755859375,-7.257799758202543,0,Same
2007-01-04,1418.3399658203125,-7.143885791298487,0,Same
2007-01-05,1409.7099609375,-7.7088763706597785,0,Same
2007-01-08,1412.8399658203125,-7.5039606960851435,0,Same
2007-01-09,1412.1099853515625,-7.551751177499922,0,Same
2007-01-10,1414.8499755859375,-7.3723690460892,0,Same
2007-01-11,1423.8199462890625,-6.785121528477056,0,Same
2007-01-12,1430.72998046875,-6.332734274054596,0,Same
2007-01-16,1431.9000244140625,-6.256133644562844,0,Same
2007-01-17,1430.6199951171875,-6.33993481314401,0,Same
2007-01-18,1426.3699951171875,-6.618174512297337,0,Same
2007-01-19,1430.5,-6.347790673216036,0,Same
2007-01-22,1422.949951171875,-6.842078511929084,0,Same
2007-01-23,1427.989990234375,-6.512116405465318,0,Same
2007-01-24,1440.1300048828125,-5.717331929348091,0,Same
2007-01-25,1423.9000244140625,-6.77987896061617,0,Same
2007-01-26,1422.1800537109375,-6.892482285555001,0,Same
2007-01-29,1420.6199951171875,-6.994616458210656,0,Same
2007-01-30,1428.8199462890625,-6.457780705943728,0,Same
2007-01-31,1438.239990234375,-5.841067719271997,0,Same
2007-02-01,1445.93994140625,-5.336966049258396,0,Same
2007-02-02,1448.3900146484375,-5.176564251185489,0,Same
2007-02-05,1446.989990234375,-5.268221279838681,0,Same
2007-02-06,1448.0,-5.2020977943494024,0,Same
2007-02-07,1450.02001953125,-5.069850823370858,0,Same
2007-02-08,1448.31005859375,-5.181798827327078,0,Same
2007-02-09,1438.06005859375,-5.852847513520388,0,Same
2007-02-12,1433.3699951171875,-6.159897360750688,0,Same
2007-02-13,1444.260009765625,-5.44694809026679,0,Same
2007-02-14,1455.300048828125,-4.724176996763029,0,Same
2007-02-15,1456.81005859375,-4.625319429020425,0,Same
2007-02-16,1455.5400390625,-4.708465276618979,0,Same
2007-02-20,1459.6800537109375,-4.4374261165550655,0,Same
2007-02-21,1457.6300048828125,-4.5716390504814575,0,Same
2007-02-22,1456.3800048828125,-4.653474256114787,0,Same
2007-02-23,1451.18994140625,-4.993258185598415,0,Same
2007-02-26,1449.3699951171875,-5.112406728644048,0,Same
2007-02-27,1399.0400390625,-8.407416571245541,0,Same
2007-02-28,1406.8199462890625,-7.898080325090351,0,Same
2007-03-01,1403.1700439453125,-8.13703273216424,0,Same
2007-03-02,1387.1700439453125,-9.18452336427088,0,Same
2007-03-05,1374.1199951171875,-10.038886107770573,1,Same
2007-03-06,1395.4100341796875,-8.645066328073503,0,Same
2007-03-07,1391.969970703125,-8.870280969670464,0,Same
2007-03-08,1401.8900146484375,-8.220833900745406,0,Same
2007-03-09,1402.8399658203125,-8.15864234115179,0,Same
2007-03-12,1406.5999755859375,-7.912481403269189,0,Same
2007-03-13,1377.949951171875,-9.788145914728997,0,Same
2007-03-14,1387.1700439453125,-9.18452336427088,0,Same
2007-03-15,1392.280029296875,-8.849982002648138,0,Same
2007-03-16,1386.949951171875,-9.198932434169016,0,Same
2007-03-19,1402.06005859375,-8.20970143576032,0,Same
2007-03-20,1410.93994140625,-7.628351806991662,0,Same
2007-03-21,1435.0400390625,-6.050562649005609,0,Same
2007-03-22,1434.5400390625,-6.083296731258936,0,Same
2007-03-23,1436.1099853515625,-5.980515229339966,0,Same
2007-03-26,1437.5,-5.889513521669388,0,Same
2007-03-27,1428.6099853515625,-6.471526463139954,0,Same
2007-03-28,1417.22998046875,-7.216554494894567,0,Same
2007-03-29,1422.530029296875,-6.869570026321526,0,Same
2007-03-30,1420.8599853515625,-6.978904738066605,0,Same
2007-04-02,1424.550048828125,-6.737323055342981,0,Same
2007-04-03,1437.77001953125,-5.8718358385775,0,Same
2007-04-04,1439.3699951171875,-5.767088373710694,0,Same
2007-04-05,1443.760009765625,-5.479682172520118,0,Same
2007-04-09,1444.6099853515625,-5.424035831033313,0,Same
2007-04-10,1448.3900146484375,-5.176564251185489,0,Same
2007-04-11,1438.8699951171875,-5.799822455964032,0,Same
2007-04-12,1447.800048828125,-5.215188230563017,0,Same
2007-04-13,1452.8499755859375,-4.884578794835948,0,Same
2007-04-16,1468.3299560546875,-3.871132886947859,0,Same
2007-04-17,1471.47998046875,-3.664906570408011,0,Same
2007-04-18,1472.5,-3.598127763936121,0,Same
2007-04-19,1470.72998046875,-3.7140076937880018,0,Same
2007-04-20,1484.3499755859375,-2.8223316128760056,0,Same
2007-04-23,1480.9300537109375,-3.0462276207884442,0,Same
2007-04-24,1480.4100341796875,-3.0802723450069958,0,Same
2007-04-25,1495.4200439453125,-2.0975945564244203,0,Same
2007-04-26,1494.25,-2.1741951859161612,0,Same
2007-04-27,1494.0699462890625,-2.1859829718838486,0,Same
2007-04-30,1482.3699951171875,-2.951957299924113,0,Same
2007-05-01,1486.300048828125,-2.6946638970564263,0,Same
2007-05-02,1495.9200439453125,-2.064860474171082,0,Same
2007-05-03,1502.3900146484375,-1.6412833678255967,0,Same
2007-05-04,1505.6199951171875,-1.4298224751441602,0,Same
2007-05-07,1509.47998046875,-1.1771163191547473,0,Same
2007-05-08,1507.719970703125,-1.2923409280240161,0,Same
2007-05-09,1512.5799560546875,-0.9741666075279487,0,Same
2007-05-10,1491.469970703125,-2.35619860125732,0,Same
2007-05-11,1505.8499755859375,-1.4147660759827096,0,Same
2007-05-14,1503.1500244140625,-1.5915269234629825,0,Same
2007-05-15,1501.18994140625,-1.719849960265174,0,Same
2007-05-16,1514.1400146484375,-0.872032434872283,0,Same
2007-05-17,1512.75,-0.9630341425428623,0,Same
2007-05-18,1522.75,-0.3083524974762164,0,Same
2007-05-21,1525.0999755859375,-0.1545039092294087,0,Same
2007-05-22,1524.1199951171875,-0.21866143177086128,0,Same
2007-05-23,1522.280029296875,-0.33912061678171845,0,Same
2007-05-24,1507.510009765625,-1.3060866852202424,0,Same
2007-05-25,1515.72998046875,-0.7679402909880895,0,Same
2007-05-29,1518.1099853515625,-0.6121257397934565,0,Same
2007-05-30,1530.22998046875,0.0,0,Same
2007-05-31,1530.6199951171875,0.0,0,Same
2007-06-01,1536.3399658203125,0.0,0,Same
2007-06-04,1539.1800537109375,0.0,0,Same
2007-06-05,1530.949951171875,-0.5347069382311664,0,Same
2007-06-06,1517.3800048828125,-1.416341692810108,0,Same
2007-06-07,1490.719970703125,-3.1484349664599676,0,Same
2007-06-08,1507.6700439453125,-2.04719452345129,0,Same
2007-06-11,1509.1199951171875,-1.9529916932899294,0,Same
2007-06-12,1493.0,-3.0003022453155004,0,Same
2007-06-13,1515.6700439453125,-1.5274372682352988,0,Same
2007-06-14,1522.969970703125,-1.0531635313705046,0,Same
2007-06-15,1532.9100341796875,-0.40736101771414734,0,Same
2007-06-18,1531.050048828125,-0.5282036278479008,0,Same
2007-06-19,1533.699951171875,-0.3560403817506663,0,Same
2007-06-20,1512.8399658203125,-1.7113064730224004,0,Same
2007-06-21,1522.18994140625,-1.1038417671619838,0,Same
2007-06-22,1502.56005859375,-2.3791885185165507,0,Same
2007-06-25,1497.739990234375,-2.6923467060693262,0,Same
2007-06-26,1492.8900146484375,-3.0074479558707568,0,Same
2007-06-27,1506.3399658203125,-2.1336092428854037,0,Same
2007-06-28,1505.7099609375,-2.174540443968309,0,Same
2007-06-29,1503.3499755859375,-2.3278678825530696,0,Same
2007-07-02,1519.4300537109375,-1.2831507238144857,0,Same
2007-07-03,1524.8699951171875,-0.9297195970834449,0,Same
2007-07-05,1525.4000244140625,-0.8952837755174636,0,Same
2007-07-06,1530.43994140625,-0.5678420977204834,0,Same
2007-07-09,1531.8499755859375,-0.4762326608460987,0,Same
2007-07-10,1510.1199951171875,-1.8880220363879263,0,Same
2007-07-11,1518.760009765625,-1.3266832490506975,0,Same
2007-07-12,1547.699951171875,0.0,0,Same
2007-07-13,1552.5,0.0,0,Same
2007-07-16,1549.52001953125,-0.19194721215780586,0,Same
2007-07-17,1549.3699951171875,-0.20161062047101552,0,Same
2007-07-18,1546.1700439453125,-0.40772663798309683,0,Same
2007-07-19,1553.0799560546875,0.0,0,Same
2007-07-20,1534.0999755859375,-1.2220864994591185,0,Same
2007-07-23,1541.5699462890625,-0.7411086416222901,0,Same
2007-07-24,1511.0400390625,-2.706873965393397,0,Same
2007-07-25,1518.0899658203125,-2.252941974942524,0,Same
2007-07-26,1482.6600341796875,-4.5342109786729035,0,Same
2007-07-27,1458.949951171875,-6.060860196916861,0,Same
2007-07-30,1473.9100341796875,-5.097607600069509,0,Same
2007-07-31,1455.27001953125,-6.297804317293842,0,Same
2007-08-01,1465.81005859375,-5.619150329042332,0,Same
2007-08-02,1472.199951171875,-5.207716741659151,0,Same
2007-08-03,1433.06005859375,-7.727863397698198,0,Same
2007-08-06,1467.6700439453125,-5.499389247566045,0,Same
2007-08-07,1476.7099609375,-4.917325397154137,0,Same
2007-08-08,1497.489990234375,-3.579337020196216,0,Same
2007-08-09,1453.0899658203125,-6.438174019603027,0,Same
2007-08-10,1453.6400146484375,-6.402757373732304,0,Same
2007-08-13,1452.9200439453125,-6.449114980777471,0,Same
2007-08-14,1426.5400390625,-8.147675623452045,0,Same
2007-08-15,1406.699951171875,-9.425142878970883,0,Same
2007-08-16,1411.27001953125,-9.130884470602496,0,Same
2007-08-17,1445.93994140625,-6.8985511164928575,0,Same
2007-08-20,1445.550048828125,-6.923655592061229,0,Same
2007-08-21,1447.1199951171875,-6.82256959948615,0,Same
2007-08-22,1464.0699462890625,-5.7311930025636615,0,Same
2007-08-23,1462.5,-5.83227899513874,0,Same
2007-08-24,1479.3699951171875,-4.746050623481524,0,Same
2007-08-27,1466.7900390625,-5.556051165027654,0,Same
2007-08-28,1432.3599853515625,-7.772939843341476,0,Same
2007-08-29,1463.760009765625,-5.75114925286676,0,Same
2007-08-30,1457.6400146484375,-6.145204632522427,0,Same
2007-08-31,1473.989990234375,-5.092459374804237,0,Same
2007-09-04,1489.4200439453125,-4.0989462172373425,0,Same
2007-09-05,1472.2900390625,-5.201916145864072,0,Same
2007-09-06,1478.550048828125,-4.79884547707975,0,Same
2007-09-07,1453.550048828125,-6.408550109641475,0,Same
2007-09-10,1451.699951171875,-6.5276745403597625,0,Same
2007-09-11,1471.489990234375,-5.253429838060408,0,Same
2007-09-12,1471.56005859375,-5.248918263553137,0,Same
2007-09-13,1483.949951171875,-4.451155564355136,0,Same
2007-09-14,1484.25,-4.431835964810038,0,Same
2007-09-17,1476.6500244140625,-4.921184601131623,0,Same
2007-09-18,1519.780029296875,-2.1441218546406904,0,Same
2007-09-19,1529.030029296875,-1.548531140592846,0,Same
2007-09-20,1518.75,-2.2104435718748427,0,Same
2007-09-21,1525.75,-1.759726274757556,0,Same
2007-09-24,1517.72998046875,-2.276120778465107,0,Same
2007-09-25,1517.2099609375,-2.309603892404133,0,Same
2007-09-26,1525.4200439453125,-1.7809715463484532,0,Same
2007-09-27,1531.3800048828125,-1.3972204771092178,0,Same
2007-09-28,1526.75,-1.6953380894550896,0,Same
2007-10-01,1547.0400390625,-0.3888992945044967,0,Same
2007-10-02,1546.6300048828125,-0.415300651246564,0,Same
2007-10-03,1539.5899658203125,-0.8685959909394358,0,Same
2007-10-04,1542.8399658203125,-0.6593343887064118,0,Same
2007-10-05,1557.5899658203125,0.0,0,Same
2007-10-08,1552.5799560546875,-0.3216513893620543,0,Same
2007-10-09,1565.1500244140625,0.0,0,Same
2007-10-10,1562.469970703125,-0.171233023616435,0,Same
2007-10-11,1554.4100341796875,-0.6861955765803174,0,Same
2007-10-12,1561.800048828125,-0.2140354300663061,0,Same
2007-10-15,1548.7099609375,-1.0503825972029146,0,Same
2007-10-16,1538.530029296875,-1.7007951124144216,0,Same
2007-10-17,1541.239990234375,-1.5276512670814757,0,Same
2007-10-18,1540.0799560546875,-1.601767751865213,0,Same
2007-10-19,1500.6300048828125,-4.122289782118749,0,Same
2007-10-22,1506.3299560546875,-3.7581105607684573,0,Same
2007-10-23,1519.5899658203125,-2.9109068065731325,0,Same
2007-10-24,1515.8800048828125,-3.147942290688399,0,Same
2007-10-25,1514.4000244140625,-3.2425006682026525,0,Same
2007-10-26,1535.280029296875,-1.9084429384569557,0,Same
2007-10-29,1540.97998046875,-1.5442637171066642,0,Same
2007-10-30,1531.02001953125,-2.180621943611416,0,Same
2007-10-31,1549.3800048828125,-1.0075723914807266,0,Same
2007-11-01,1508.43994140625,-3.6233001388504493,0,Same
2007-11-02,1509.6500244140625,-3.545985952418662,0,Same
2007-11-05,1502.1700439453125,-4.02389416262684,0,Same
2007-11-06,1520.27001953125,-2.867457060521339,0,Same
2007-11-07,1475.6199951171875,-5.720220292006317,0,Same
2007-11-08,1474.77001953125,-5.7745266251168275,0,Same
2007-11-09,1453.699951171875,-7.120727821852768,0,Same
2007-11-12,1439.1800537109375,-8.048427865583285,0,Same
2007-11-13,1481.050048828125,-5.3732852617385145,0,Same
2007-11-14,1470.5799560546875,-6.042236647236344,0,Same
2007-11-15,1451.1500244140625,-7.283646821184286,0,Same
2007-11-16,1458.739990234375,-6.798711466622742,0,Same
2007-11-19,1433.27001953125,-8.426029634583031,0,Same
2007-11-20,1439.699951171875,-8.015210764805225,0,Same
2007-11-21,1416.77001953125,-9.480241674491285,0,Same
2007-11-23,1440.699951171875,-7.951319126022904,0,Same
2007-11-26,1407.219970703125,-10.090409944571356,1,Same
2007-11-27,1428.22998046875,-8.748045989813058,0,Same
2007-11-28,1469.02001953125,-6.141903548115158,0,Same
2007-11-29,1469.719970703125,-6.0971825206764585,0,Same
2007-11-30,1481.1400146484375,-5.367537198044348,0,Same
2007-12-03,1472.4200439453125,-5.924670416400812,0,Same
2007-12-04,1462.7900390625,-6.539947209845431,0,Same
2007-12-05,1485.010009765625,-5.1202768679276645,0,Same
2007-12-06,1507.3399658203125,-3.693579381656531,0,Same
2007-12-07,1504.6600341796875,-3.864804606000649,0,Same
2007-12-10,1515.9599609375,-3.1428337673238382,0,Same
2007-12-11,1477.6500244140625,-5.590518393452859,0,Same
2007-12-12,1486.5899658203125,-5.019330886389639,0,Same
2007-12-13,1488.4100341796875,-4.90304373621332,0,Same
2007-12-14,1467.949951171875,-6.210271969204728,0,Same
2007-12-17,1445.9000244140625,-7.619077924791462,0,Same
2007-12-18,1454.97998046875,-7.038944652386048,0,Same
2007-12-19,1453.0,-7.165448849291467,0,Same
2007-12-20,1460.1199951171875,-6.71054069313225,0,Same
2007-12-21,1484.4599609375,-5.155420388966869,0,Same
2007-12-24,1496.449951171875,-4.389360263908659,0,Same
2007-12-26,1497.6600341796875,-4.312046077476883,0,Same
2007-12-27,1476.27001953125,-5.67868916694334,0,Same
2007-12-28,1478.489990234375,-5.536851600671955,0,Same
2007-12-31,1468.3599853515625,-6.184074213507729,0,Same
2008-01-02,1447.1600341796875,-7.538573835983953,0,Same
2008-01-03,1447.1600341796875,-7.538573835983953,0,Same
2008-01-04,1411.6300048828125,-9.808645633745083,0,Same
2008-01-07,1416.1800537109375,-9.517935557576607,0,Same
2008-01-08,1390.18994140625,-11.17848642485959,1,Same
2008-01-09,1409.1300048828125,-9.96837473070088,0,Same
2008-01-10,1420.3299560546875,-9.252791496047841,0,Same
2008-01-11,1401.02001953125,-10.486534985312801,1,Same
2008-01-14,1416.25,-9.513466574541663,0,Same
2008-01-15,1380.949951171875,-11.768844543266422,1,Turn
2008-01-16,1373.199951171875,-12.264004743829393,1,Same
2008-01-17,1333.25,-14.816472593474083,1,Same
2008-01-18,1325.18994140625,-15.331442945710283,1,Same
2008-01-22,1310.5,-16.270007375771822,1,Same
2008-01-23,1338.5999755859375,-14.474653885843146,1,Same
2008-01-24,1352.0699462890625,-13.614035383270673,1,Same
2008-01-25,1330.6099853515625,-14.985147455772086,1,Same
2008-01-28,1353.9599609375,-13.493279250059409,1,Same
2008-01-29,1362.300048828125,-12.96041736713881,1,Same
2008-01-30,1355.81005859375,-13.375073478894272,1,Same
2008-01-31,1378.550048828125,-11.92217823692614,1,Same
2008-02-01,1395.4200439453125,-10.84432660263932,1,Same
2008-02-04,1380.8199462890625,-11.777150768279022,1,Same
2008-02-05,1336.6400146484375,-14.599879002089345,1,Same
2008-02-06,1326.449951171875,-15.250938856902774,1,Same
2008-02-07,1336.9100341796875,-14.58262701173455,1,Same
2008-02-08,1331.2900390625,-14.941697709720291,1,Same
2008-02-11,1339.1300048828125,-14.440789445463164,1,Same
2008-02-12,1348.8599853515625,-13.819125047994774,1,Same
2008-02-13,1367.2099609375,-12.64671503619369,1,Same
2008-02-14,1348.8599853515625,-13.819125047994774,1,Same
2008-02-15,1349.989990234375,-13.746927184199864,1,Same
2008-02-19,1348.780029296875,-13.824233571359324,1,Same
2008-02-20,1360.030029296875,-13.105452635058246,1,Same
2008-02-21,1342.530029296875,-14.22355631374882,1,Same
2008-02-22,1353.1099853515625,-13.54758558316992,1,Same
2008-02-25,1371.800048828125,-12.353446798706791,1,Same
2008-02-26,1381.2900390625,-11.747115770604367,1,Same
2008-02-27,1380.02001953125,-11.82825939974148,1,Same
2008-02-28,1367.6800537109375,-12.616680038519046,1,Same
2008-02-29,1330.6300048828125,-14.983868375112863,1,Same
2008-03-03,1331.3399658203125,-14.938507807344559,1,Same
2008-03-04,1326.75,-15.231768245559152,1,Same
2008-03-05,1333.699951171875,-14.787724475730968,1,Same
2008-03-06,1304.3399658203125,-16.663582054467152,1,Same
2008-03-07,1293.3699951171875,-17.36447146008383,1,Same
2008-03-10,1273.3699951171875,-18.6423042357302,1,Same
2008-03-11,1320.6500244140625,-15.621505682276837,1,Same
2008-03-12,1308.77001953125,-16.38053866298167,1,Same
2008-03-13,1315.47998046875,-15.951828262519452,1,Same
2008-03-14,1288.1400146484375,-17.698623483031785,1,Same
2008-03-17,1276.5999755859375,-18.43593549034688,1,Same
2008-03-18,1330.739990234375,-14.976841230759486,1,Same
2008-03-19,1298.4200439453125,-17.0418155645242,1,Same
2008-03-20,1329.510009765625,-15.055426698578167,1,Same
2008-03-24,1349.8800048828125,-13.753954328553242,1,Same
2008-03-25,1352.989990234375,-13.555252267852902,1,Same
2008-03-26,1341.1300048828125,-14.313006167898523,1,Same
2008-03-27,1325.760009765625,-15.295020344011867,1,Same
2008-03-28,1315.219970703125,-15.968440712544641,1,Same
2008-03-31,1322.699951171875,-15.490532502336462,1,Same
2008-04-01,1370.1800537109375,-12.45695094156325,1,Same
2008-04-02,1367.530029296875,-12.626265344190857,1,Same
2008-04-03,1369.31005859375,-12.512536355332971,1,Same
2008-04-04,1370.4000244140625,-12.442896652856493,1,Same
2008-04-07,1372.5400390625,-12.306167609949659,1,Same
2008-04-08,1365.5400390625,-12.753409081425882,1,Same
2008-04-09,1354.489990234375,-13.459414809679426,1,Same
2008-04-10,1360.550048828125,-13.072227735007868,1,Same
2008-04-11,1332.8299560546875,-14.843309889500688,1,Same
2008-04-14,1328.3199462890625,-15.131461804350732,1,Same
2008-04-15,1334.4300537109375,-14.741077028031135,1,Same
2008-04-16,1364.7099609375,-12.806444133149487,1,Same
2008-04-17,1365.56005859375,-12.75213000076667,1,Same
2008-04-18,1390.3299560546875,-11.169540659517384,1,Same
2008-04-21,1388.1700439453125,-11.307540983811126,1,Same
2008-04-22,1375.93994140625,-12.08894227750762,1,Same
