Date,Close,CBR
2001-09-11,,171.68
2001-09-17,1038.77,174.6
2001-09-18,1032.74,170.79
2001-09-19,1016.1,167.25
2001-09-20,984.54,166.69
2001-09-21,965.8,165.03
2001-09-24,1003.45,156.35
2001-09-25,1012.27,155.65
2001-09-26,1007.04,157.46
2001-09-27,1018.61,157.94
2001-09-28,1040.94,158.33
2001-10-01,1038.55,157.73
2001-10-02,1051.33,156.56
2001-10-03,1072.28,155.6
2001-10-04,1069.63,157.41
2001-10-05,1071.38,156.15
2001-10-08,1062.44,155.54
2001-10-09,1056.75,154.83
2001-10-10,1080.99,155.13
2001-10-11,1097.43,156.81
2001-10-12,1091.65,153.76
2001-10-15,1089.98,151.99
2001-10-16,1097.54,152.71
2001-10-17,1077.09,152.26
2001-10-18,1068.61,150.65
2001-10-19,1073.48,152.14
2001-10-22,1089.9,151.56
2001-10-23,1084.78,150.64
2001-10-24,1085.2,152.47
2001-10-25,1100.09,151.6
2001-10-26,1104.61,151.84
2001-10-29,1078.3,152.71
2001-10-30,1059.79,151.88
2001-10-31,1059.78,150.9
2001-11-01,1084.1,149.36
2001-11-02,1087.2,148.25
2001-11-05,1102.84,147.32
2001-11-06,1118.86,147.17
2001-11-07,1115.8,148.21
2001-11-08,1118.54,151.12
2001-11-09,1120.31,154.46
2001-11-12,1118.33,152.02
2001-11-13,1139.09,154.97
2001-11-14,1141.21,151.37
2001-11-15,1142.24,145.78
2001-11-16,1138.65,148.21
2001-11-19,1151.06,148.55
2001-11-20,1142.66,149.84
2001-11-21,1137.03,149.66
2001-11-23,1150.34,149.61
2001-11-26,1157.42,148.99
2001-11-27,1149.5,150.88
2001-11-28,1128.52,149.48
2001-11-29,1140.2,148.97
2001-11-30,1139.45,151.87
2001-12-03,1129.9,152.04
2001-12-04,1144.8,150.01
2001-12-05,1170.35,149.31
2001-12-06,1167.1,147.19
2001-12-07,1158.31,147.68
2001-12-10,1139.93,145.81
2001-12-11,1136.76,145.87
2001-12-12,1137.07,145.64
2001-12-13,1119.38,145.2
2001-12-14,1123.09,148.85
2001-12-17,1134.36,148.34
2001-12-18,1142.92,148.26
2001-12-19,1149.56,148.21
2001-12-20,1139.93,147.32
2001-12-21,1144.89,148.67
2001-12-24,1144.65,148.78
2001-12-26,1149.37,153.16
2001-12-27,1157.13,151.23
2001-12-28,1161.02,150.26
2001-12-31,1148.08,147.97
2002-01-02,1154.67,150.9
2002-01-03,1165.27,149.04
2002-01-04,1172.51,153.05
2002-01-07,1164.89,154.21
2002-01-08,1160.71,153.8
2002-01-09,1155.14,152.21
2002-01-10,1156.55,152.07
2002-01-11,1145.6,150.58
2002-01-14,1138.41,148.24
2002-01-15,1146.19,148.71
2002-01-16,1127.57,149.89
2002-01-17,1138.88,146.63
2002-01-18,1127.58,145.46
2002-01-22,1119.31,145.39
2002-01-23,1128.18,146.6
2002-01-24,1132.15,146.81
2002-01-25,1133.28,147.5
2002-01-28,1133.06,146.36
2002-01-29,1100.64,145.26
2002-01-30,1113.57,143.97
2002-01-31,1130.2,145.61
2002-02-01,1122.2,148.39
2002-02-04,1094.44,147.88
2002-02-05,1090.02,147.95
2002-02-06,1083.51,147.24
2002-02-07,1080.17,147.75
2002-02-08,1096.22,149.47
2002-02-11,1111.94,151.69
2002-02-12,1107.5,150.67
2002-02-13,1118.51,151.45
2002-02-14,1116.48,150.81
2002-02-15,1104.18,150.92
2002-02-19,1083.34,149.08
2002-02-20,1097.98,148.07
2002-02-21,1080.95,149.64
2002-02-22,1089.84,149.49
2002-02-25,1109.43,147.13
2002-02-26,1109.38,149.45
2002-02-27,1109.89,149.61
2002-02-28,1106.73,150.66
2002-03-01,1131.78,153.73
2002-03-04,1153.84,154.37
2002-03-05,1146.14,156.27
2002-03-06,1162.77,157.08
2002-03-07,1157.54,159.86
2002-03-08,1164.31,160.74
2002-03-11,1168.26,163.56
2002-03-12,1165.58,163.43
2002-03-13,1154.09,162.92
2002-03-14,1153.04,164.09
2002-03-15,1166.16,164.44
2002-03-18,1165.55,165.72
2002-03-19,1170.29,165.52
2002-03-20,1151.85,164.45
2002-03-21,1153.59,166.13
2002-03-22,1148.7,164.93
2002-03-25,1131.87,163.99
2002-03-26,1138.49,164.86
2002-03-27,1144.58,166.57
2002-03-28,1147.39,167.22
2002-04-01,1146.54,169.63
2002-04-02,1136.76,172.06
2002-04-03,1125.4,169.84
2002-04-04,1126.34,166.52
2002-04-05,1122.73,165.25
2002-04-08,1125.29,165.36
2002-04-09,1117.8,164.1
2002-04-10,1130.47,164.18
2002-04-11,1103.69,161.04
2002-04-12,1111.01,157.46
2002-04-15,1102.55,160.43
2002-04-16,1128.37,161.32
2002-04-17,1126.07,164.88
2002-04-18,1124.47,165.22
2002-04-19,1125.17,165.4
2002-04-22,1107.83,165.74
2002-04-23,1100.96,166.11
2002-04-24,1093.14,164.79
2002-04-25,1091.48,164.1
2002-04-26,1076.32,164.83
2002-04-29,1065.45,165.82
2002-04-30,1076.92,166.64
2002-05-01,1086.46,164.29
2002-05-02,1084.56,163.18
2002-05-03,1073.43,163.64
2002-05-06,1052.67,162.33
2002-05-07,1049.49,163.54
2002-05-08,1088.85,165.56
2002-05-09,1073.01,165.46
2002-05-10,1054.99,166.85
2002-05-13,1074.56,168.73
2002-05-14,1097.28,170.7
2002-05-15,1091.07,168.1
2002-05-16,1098.23,168.31
2002-05-17,1106.59,167.93
2002-05-20,1091.88,167.73
2002-05-21,1079.88,165.79
2002-05-22,1086.02,165.88
2002-05-23,1097.08,165.76
2002-05-24,1083.82,165.01
2002-05-28,1074.55,164.53
2002-05-29,1067.66,166.48
2002-05-30,1064.66,163.49
2002-05-31,1067.14,165.81
2002-06-03,1040.68,165.16
2002-06-04,1040.69,165.89
2002-06-05,1049.9,164.6
2002-06-06,1029.15,164.18
2002-06-07,1027.53,163.73
2002-06-10,1030.74,161.93
2002-06-11,1013.6,161.36
2002-06-12,1020.26,162.31
2002-06-13,1009.56,164.9
2002-06-14,1007.27,165.32
2002-06-17,1036.17,165.76
2002-06-18,1037.14,164.33
2002-06-19,1019.99,164.11
2002-06-20,1006.29,165.37
2002-06-21,989.14,164.9
2002-06-24,992.72,167.83
2002-06-25,976.14,168.04
2002-06-26,973.53,168.32
2002-06-27,990.64,168.71
2002-06-28,989.82,169.25
2002-07-01,968.65,170.29
2002-07-02,948.09,170.5
2002-07-03,953.99,170.2
2002-07-05,989.03,170.68
2002-07-08,976.98,168.02
2002-07-09,952.83,169.43
2002-07-10,920.47,170.94
2002-07-11,927.37,171.44
2002-07-12,921.39,171.54
2002-07-15,917.93,170.69
2002-07-16,900.94,173.04
2002-07-17,906.04,172.88
2002-07-18,881.56,172.9
2002-07-19,847.75,173.49
2002-07-22,819.85,171.93
2002-07-23,797.7,169.01
2002-07-24,843.43,170.12
2002-07-25,838.68,169.55
2002-07-26,852.84,168.3
2002-07-29,898.96,166.87
2002-07-30,902.78,169.45
2002-07-31,911.62,169.78
2002-08-01,884.66,168.18
2002-08-02,864.24,168.84
2002-08-05,834.6,166.7
2002-08-06,859.57,168.33
2002-08-07,876.77,167.49
2002-08-08,905.46,167.91
2002-08-09,908.64,168.82
2002-08-12,903.8,172.02
2002-08-13,884.21,172.73
2002-08-14,919.62,173.35
2002-08-15,930.25,176.5
2002-08-16,928.77,176.0
2002-08-19,950.7,176.09
2002-08-20,937.43,175.3
2002-08-21,949.36,176.63
2002-08-22,962.7,177.54
2002-08-23,940.86,176.7
2002-08-26,947.95,178.27
2002-08-27,934.82,177.65
2002-08-28,917.87,176.37
2002-08-29,917.8,176.92
2002-08-30,916.07,177.5
2002-09-03,878.02,174.78
2002-09-04,893.4,176.81
2002-09-05,879.15,179.19
2002-09-06,893.92,180.97
2002-09-09,902.96,183.73
2002-09-10,909.58,183.93
2002-09-11,909.45,183.99
2002-09-12,886.91,182.01
2002-09-13,889.81,183.68
2002-09-16,891.1,183.59
2002-09-17,873.52,182.73
2002-09-18,869.46,183.63
2002-09-19,843.32,183.51
2002-09-20,845.39,182.68
2002-09-23,833.7,183.8
2002-09-24,819.29,183.67
2002-09-25,839.66,183.09
2002-09-26,854.95,182.91
2002-09-27,827.37,183.42
2002-09-30,815.28,182.87
2002-10-01,847.91,184.11
2002-10-02,827.91,184.42
2002-10-03,818.95,181.46
2002-10-04,800.58,180.66
2002-10-07,785.28,181.68
2002-10-08,798.55,182.31
2002-10-09,776.76,182.26
2002-10-10,803.92,181.05
2002-10-11,835.32,182.5
2002-10-14,841.44,184.91
2002-10-15,881.27,186.44
2002-10-16,860.02,185.06
2002-10-17,879.2,185.82
2002-10-18,884.39,184.12
2002-10-21,899.72,182.0
2002-10-22,890.16,181.31
2002-10-23,896.14,182.04
2002-10-24,882.5,182.63
2002-10-25,897.65,181.0
2002-10-28,890.23,180.7
2002-10-29,882.15,179.17
2002-10-30,890.71,179.48
2002-10-31,885.76,181.4
2002-11-01,900.96,181.21
2002-11-04,908.35,180.66
2002-11-05,915.39,178.95
2002-11-06,923.76,178.81
2002-11-07,902.65,177.77
2002-11-08,894.74,177.82
2002-11-11,876.19,177.77
2002-11-12,882.95,176.8
2002-11-13,882.53,174.35
2002-11-14,904.27,174.66
2002-11-15,909.83,176.45
2002-11-18,900.36,179.58
2002-11-19,896.74,179.66
2002-11-20,914.15,181.76
2002-11-21,933.76,182.53
2002-11-22,930.55,183.57
2002-11-25,932.87,181.22
2002-11-26,913.31,181.25
2002-11-27,938.87,182.84
2002-11-29,936.31,182.82
2002-12-02,934.53,185.02
2002-12-03,920.75,184.51
2002-12-04,917.58,183.13
2002-12-05,906.55,184.7
2002-12-06,912.23,183.8
2002-12-09,892.0,184.19
2002-12-10,904.45,187.1
2002-12-11,904.96,186.06
2002-12-12,901.58,188.25
2002-12-13,889.48,190.17
2002-12-16,910.4,193.84
2002-12-17,902.99,193.38
2002-12-18,891.12,194.72
2002-12-19,884.25,194.27
2002-12-20,895.76,194.82
2002-12-23,897.38,198.21
2002-12-24,892.47,198.74
2002-12-26,889.66,198.87
2002-12-27,875.4,199.05
2002-12-30,879.39,194.49
2002-12-31,879.82,194.4
2003-01-02,909.03,198.38
2003-01-03,908.59,201.57
2003-01-06,929.01,199.14
2003-01-07,922.93,197.33
2003-01-08,909.93,197.23
2003-01-09,927.57,200.55
2003-01-10,927.57,198.82
2003-01-13,926.26,199.62
2003-01-14,931.66,199.86
2003-01-15,918.22,202.03
2003-01-16,914.6,203.59
2003-01-17,901.78,203.85
2003-01-21,887.62,204.23
2003-01-22,878.36,204.88
2003-01-23,887.34,204.24
2003-01-24,861.4,206.71
2003-01-27,847.48,204.58
2003-01-28,858.54,206.11
2003-01-29,864.36,209.41
2003-01-30,844.61,210.8
2003-01-31,855.7,210.61
2003-02-03,860.32,209.51
2003-02-04,848.2,211.3
2003-02-05,843.59,211.74
2003-02-06,838.15,212.09
2003-02-07,829.69,215.11
2003-02-10,835.97,214.32
2003-02-11,829.2,216.22
2003-02-12,818.68,214.21
2003-02-13,817.37,214.12
2003-02-14,834.89,215.4
2003-02-18,851.17,214.92
2003-02-19,845.13,216.06
2003-02-20,837.1,213.65
2003-02-21,848.17,216.78
2003-02-24,832.58,221.56
2003-02-25,838.57,216.76
2003-02-26,827.55,222.67
2003-02-27,837.28,221.08
2003-02-28,841.15,221.97
2003-03-03,834.81,218.11
2003-03-04,821.99,219.24
2003-03-05,829.85,218.6
2003-03-06,822.1,219.7
2003-03-07,828.89,223.11
2003-03-10,807.48,221.38
2003-03-11,800.73,218.99
2003-03-12,804.19,219.33
2003-03-13,831.9,214.37
2003-03-14,833.27,212.49
2003-03-17,862.79,209.9
2003-03-18,866.45,205.2
2003-03-19,874.02,204.06
2003-03-20,875.67,201.9
2003-03-21,895.79,198.67
2003-03-24,864.23,201.05
2003-03-25,874.74,198.79
2003-03-26,869.95,199.19
2003-03-27,868.52,202.1
2003-03-28,863.5,202.06
2003-03-31,848.18,204.24
2003-04-01,858.48,201.79
2003-04-02,880.9,200.07
2003-04-03,876.45,199.88
2003-04-04,878.85,199.81
2003-04-07,879.93,200.12
2003-04-08,878.29,200.04
2003-04-09,865.99,202.61
2003-04-10,871.58,199.95
2003-04-11,868.3,201.16
2003-04-14,885.23,200.61
2003-04-15,890.81,203.06
2003-04-16,879.91,203.26
2003-04-17,893.58,206.86
2003-04-21,892.01,208.2
2003-04-22,911.37,206.39
2003-04-23,919.02,202.46
2003-04-24,911.43,201.81
2003-04-25,898.81,201.35
2003-04-28,914.84,197.95
2003-04-29,917.84,197.79
2003-04-30,916.92,199.95
2003-05-01,916.3,200.77
2003-05-02,930.08,198.79
2003-05-05,926.55,201.06
2003-05-06,934.39,199.52
2003-05-07,929.62,200.49
2003-05-08,920.27,202.74
2003-05-09,933.41,205.69
2003-05-12,945.11,206.13
2003-05-13,942.3,208.74
2003-05-14,939.28,210.6
2003-05-15,946.67,209.16
2003-05-16,944.3,210.17
2003-05-19,920.77,208.29
2003-05-20,919.73,208.8
2003-05-21,923.42,210.42
2003-05-22,931.87,209.71
2003-05-23,933.22,210.32
2003-05-27,951.48,208.98
2003-05-28,953.22,206.44
2003-05-29,949.64,207.36
2003-05-30,963.59,208.64
2003-06-02,967.0,212.1
2003-06-03,971.56,210.83
2003-06-04,986.24,209.1
2003-06-05,990.14,211.03
2003-06-06,987.76,212.96
2003-06-09,975.93,212.18
2003-06-10,984.84,213.1
2003-06-11,997.48,214.46
2003-06-12,998.51,211.23
2003-06-13,988.61,207.88
2003-06-16,1010.74,208.38
2003-06-17,1011.66,209.65
2003-06-18,1010.09,208.06
2003-06-19,994.7,207.31
2003-06-20,995.69,209.02
2003-06-23,981.64,207.43
2003-06-24,983.45,205.82
2003-06-25,975.32,209.33
2003-06-26,985.82,205.47
2003-06-27,976.22,206.94
2003-06-30,974.5,208.88
2003-07-01,982.32,209.86
2003-07-02,993.75,210.4
2003-07-03,985.7,209.92
2003-07-07,1004.42,210.41
2003-07-08,1007.84,211.3
2003-07-09,1002.21,213.27
2003-07-10,988.7,211.27
2003-07-11,998.14,211.6
2003-07-14,1003.86,212.0
2003-07-15,1000.42,210.85
2003-07-16,994.09,209.28
2003-07-17,981.73,210.08
2003-07-18,993.32,210.8
2003-07-21,978.8,210.2
2003-07-22,988.11,206.09
2003-07-23,988.61,207.14
2003-07-24,981.6,208.79
2003-07-25,998.68,209.54
2003-07-28,996.52,210.28
2003-07-29,989.28,210.95
2003-07-30,987.49,211.23
2003-07-31,990.31,211.42
2003-08-01,980.15,216.07
2003-08-04,982.82,214.3
2003-08-05,965.46,214.79
2003-08-06,967.08,214.32
2003-08-07,974.12,216.64
2003-08-08,977.59,215.93
2003-08-11,980.59,215.72
2003-08-12,990.35,216.08
2003-08-13,984.03,214.44
2003-08-14,990.51,214.2
2003-08-15,990.67,213.43
2003-08-18,999.74,214.97
2003-08-19,1002.35,214.5
2003-08-20,1000.3,217.26
2003-08-21,1003.27,219.82
2003-08-22,993.06,220.63
2003-08-25,993.71,219.5
2003-08-26,996.73,220.56
2003-08-27,996.79,218.6
2003-08-28,1002.84,219.73
2003-08-29,1008.01,220.49
2003-09-02,1021.99,214.75
2003-09-03,1026.27,215.42
2003-09-04,1027.97,215.1
2003-09-05,1021.39,215.71
2003-09-08,1031.64,215.92
2003-09-09,1023.17,216.73
2003-09-10,1010.92,217.77
2003-09-11,1016.42,216.72
2003-09-12,1018.63,214.5
2003-09-15,1014.81,213.11
2003-09-16,1029.32,210.04
2003-09-17,1025.97,209.43
2003-09-18,1039.58,208.99
2003-09-19,1036.3,209.41
2003-09-22,1022.82,210.82
2003-09-23,1029.03,211.19
2003-09-24,1009.38,214.78
2003-09-25,1003.27,214.69
2003-09-26,996.85,212.95
2003-09-29,1006.58,215.56
2003-09-30,995.97,217.29
2003-10-01,1018.22,217.65
2003-10-02,1020.24,219.14
2003-10-03,1029.85,220.13
2003-10-06,1034.35,220.38
2003-10-07,1039.25,221.92
2003-10-08,1033.78,220.6
2003-10-09,1038.73,224.87
2003-10-10,1038.06,228.02
2003-10-13,1045.35,229.25
2003-10-14,1049.48,228.26
2003-10-15,1046.76,228.53
2003-10-16,1050.07,227.02
2003-10-17,1039.32,223.36
2003-10-20,1044.68,222.71
2003-10-21,1046.03,223.24
2003-10-22,1030.36,223.02
2003-10-23,1033.77,225.77
2003-10-24,1028.91,226.02
2003-10-27,1031.13,225.67
2003-10-28,1046.79,224.96
2003-10-29,1048.11,224.91
2003-10-30,1046.94,222.59
2003-10-31,1050.71,223.72
2003-11-03,1059.02,221.41
2003-11-04,1053.25,221.56
2003-11-05,1051.81,226.51
2003-11-06,1058.05,224.93
2003-11-07,1053.21,227.57
2003-11-10,1047.11,227.27
2003-11-11,1046.57,229.08
2003-11-12,1058.53,229.78
2003-11-13,1058.41,232.08
2003-11-14,1050.35,234.74
2003-11-17,1043.63,230.78
2003-11-18,1034.15,234.56
2003-11-19,1042.44,231.76
2003-11-20,1033.65,229.85
2003-11-21,1035.28,228.62
2003-11-24,1052.08,223.14
2003-11-25,1053.89,222.74
2003-11-26,1058.45,225.62
2003-11-28,1058.2,
2003-12-01,1070.12,229.39
2003-12-02,1066.62,233.5
2003-12-03,1064.73,235.53
2003-12-04,1069.72,236.82
2003-12-05,1061.5,235.22
2003-12-08,1069.3,241.05
2003-12-09,1060.18,241.02
2003-12-10,1059.05,240.62
2003-12-11,1071.21,239.57
2003-12-12,1074.14,244.65
2003-12-15,1068.04,243.8
2003-12-16,1075.13,242.33
2003-12-17,1076.48,244.69
2003-12-18,1089.18,245.42
2003-12-19,1088.66,243.55
2003-12-22,1092.94,237.95
2003-12-23,1096.02,237.92
2003-12-24,1094.04,240.28
2003-12-26,1095.89,
2003-12-29,1109.48,239.53
2003-12-30,1109.64,240.69
2003-12-31,1111.92,238.99
2004-01-02,1108.48,
2004-01-05,1122.22,246.71
2004-01-06,1123.67,247.19
2004-01-07,1126.33,246.63
2004-01-08,1131.92,249.17
2004-01-09,1121.86,251.5
2004-01-12,1127.23,252.59
2004-01-13,1121.22,250.26
2004-01-14,1130.52,249.55
2004-01-15,1132.05,244.03
2004-01-16,1139.83,249.22
2004-01-20,1138.77,253.56
2004-01-21,1147.62,253.16
2004-01-22,1143.94,253.83
2004-01-23,1141.55,252.86
2004-01-26,1155.37,250.94
2004-01-27,1144.05,249.61
2004-01-28,1128.48,247.3
2004-01-29,1134.11,243.59
2004-01-30,1131.13,245.03
2004-02-02,1135.26,247.78
2004-02-03,1136.03,247.21
2004-02-04,1126.52,244.38
2004-02-05,1128.59,245.37
2004-02-06,1142.76,244.62
2004-02-09,1139.81,245.61
2004-02-10,1145.54,247.52
2004-02-11,1157.76,248.81
2004-02-12,1152.11,250.48
2004-02-13,1145.81,252.17
2004-02-17,1156.99,255.39
2004-02-18,1151.82,253.43
2004-02-19,1147.06,254.0
2004-02-20,1144.11,251.96
2004-02-23,1140.99,252.67
2004-02-24,1139.09,255.88
2004-02-25,1143.67,258.92
2004-02-26,1144.91,261.55
2004-02-27,1144.94,263.29
2004-03-01,1155.97,266.85
2004-03-02,1149.1,263.56
2004-03-03,1151.03,258.33
2004-03-04,1154.87,260.44
2004-03-05,1156.86,263.04
2004-03-08,1147.2,259.29
2004-03-09,1140.58,258.46
2004-03-10,1123.89,257.78
2004-03-11,1106.78,263.26
2004-03-12,1120.57,260.93
2004-03-15,1104.49,266.27
2004-03-16,1110.7,267.79
2004-03-17,1123.75,269.81
2004-03-18,1122.32,270.55
2004-03-19,1109.78,270.76
2004-03-22,1095.4,270.56
2004-03-23,1093.95,270.66
2004-03-24,1091.33,268.7
2004-03-25,1109.19,262.52
2004-03-26,1108.06,263.07
2004-03-29,1122.47,262.44
2004-03-30,1127.0,267.14
2004-03-31,1126.21,267.63
2004-04-01,1132.17,263.82
2004-04-02,1141.81,263.79
2004-04-05,1150.57,262.02
2004-04-06,1148.16,264.1
2004-04-07,1140.53,267.63
2004-04-08,1139.32,269.96
2004-04-12,1145.2,270.19
2004-04-13,1129.44,265.63
2004-04-14,1128.17,267.19
2004-04-15,1128.84,266.9
2004-04-16,1134.61,267.17
2004-04-19,1135.82,266.37
2004-04-20,1118.15,264.49
2004-04-21,1124.09,258.93
2004-04-22,1139.93,261.64
2004-04-23,1140.6,261.62
2004-04-26,1135.53,263.9
2004-04-27,1138.11,267.21
2004-04-28,1122.41,264.1
2004-04-29,1113.89,265.39
2004-04-30,1107.3,265.63
2004-05-03,1117.49,269.57
2004-05-04,1119.55,272.96
2004-05-05,1121.53,273.84
2004-05-06,1113.99,272.31
2004-05-07,1098.7,273.17
2004-05-10,1087.12,268.31
2004-05-11,1095.45,271.84
2004-05-12,1097.28,272.7
2004-05-13,1096.44,273.32
2004-05-14,1095.7,272.61
2004-05-17,1084.1,271.38
2004-05-18,1091.49,268.94
2004-05-19,1088.68,275.01
2004-05-20,1089.19,271.97
2004-05-21,1093.56,270.98
2004-05-24,1095.41,277.56
2004-05-25,1113.05,277.26
2004-05-26,1114.94,276.54
2004-05-27,1121.28,274.11
2004-05-28,1120.68,276.84
2004-06-01,1121.2,284.03
2004-06-02,1124.99,276.01
2004-06-03,1116.64,272.28
2004-06-04,1122.5,270.44
2004-06-07,1140.42,271.03
2004-06-08,1142.18,266.61
2004-06-09,1131.33,266.49
2004-06-10,1136.47,267.47
2004-06-14,1125.29,264.44
2004-06-15,1132.01,263.07
2004-06-16,1133.56,264.98
2004-06-17,1132.05,269.13
2004-06-18,1135.02,268.74
2004-06-21,1130.3,265.89
2004-06-22,1134.41,265.93
2004-06-23,1144.06,266.73
2004-06-24,1140.65,269.57
2004-06-25,1134.43,268.35
2004-06-28,1133.35,262.59
2004-06-29,1136.2,260.55
2004-06-30,1140.84,262.6
2004-07-01,1128.94,267.06
2004-07-02,1125.38,265.62
2004-07-06,1116.21,269.41
2004-07-07,1118.33,270.52
2004-07-08,1109.11,272.25
2004-07-09,1112.81,271.5
2004-07-12,1114.35,269.27
2004-07-13,1115.14,268.05
2004-07-14,1111.47,273.71
2004-07-15,1106.69,272.43
2004-07-16,1101.39,272.79
2004-07-19,1100.9,273.5
2004-07-20,1108.67,270.79
2004-07-21,1093.88,269.11
2004-07-22,1096.84,271.1
2004-07-23,1086.2,271.0
2004-07-26,1084.07,268.69
2004-07-27,1094.83,268.51
2004-07-28,1095.42,272.0
2004-07-29,1100.43,271.78
2004-07-30,1101.72,273.36
2004-08-02,1106.62,273.11
2004-08-03,1099.69,274.3
2004-08-04,1098.63,269.91
2004-08-05,1080.7,273.73
2004-08-06,1063.97,272.21
2004-08-09,1065.22,274.35
2004-08-10,1079.04,273.76
2004-08-11,1075.79,272.25
2004-08-12,1063.23,273.57
2004-08-13,1064.8,277.33
2004-08-16,1079.34,276.18
2004-08-17,1081.71,278.73
2004-08-18,1095.17,278.86
2004-08-19,1091.23,283.46
2004-08-20,1098.35,282.15
2004-08-23,1095.68,281.28
2004-08-24,1096.19,278.1
2004-08-25,1104.96,273.41
2004-08-26,1105.09,271.74
2004-08-27,1107.77,270.65
2004-08-30,1099.15,271.43
2004-08-31,1104.24,272.52
2004-09-01,1105.91,276.41
2004-09-02,1118.31,274.84
2004-09-03,1113.63,271.29
2004-09-07,1121.3,268.6
2004-09-08,1116.27,267.94
2004-09-09,1118.38,272.25
2004-09-10,1123.92,268.29
2004-09-13,1125.82,271.86
2004-09-14,1128.33,272.83
2004-09-15,1120.37,270.64
2004-09-16,1123.5,270.58
2004-09-17,1128.55,274.46
2004-09-20,1122.2,275.58
2004-09-21,1129.3,280.12
2004-09-22,1113.56,284.67
2004-09-23,1108.36,284.72
2004-09-24,1110.11,282.94
2004-09-27,1103.52,286.17
2004-09-28,1110.06,286.7
2004-09-29,1114.8,288.55
2004-09-30,1114.58,289.08
2004-10-01,1131.5,289.76
2004-10-04,1135.17,287.27
2004-10-05,1134.48,291.75
2004-10-06,1142.05,294.12
2004-10-07,1130.65,295.45
2004-10-08,1122.14,298.44
2004-10-11,1124.39,299.02
2004-10-12,1121.84,293.69
2004-10-13,1113.65,292.18
2004-10-14,1103.29,294.78
2004-10-15,1108.2,295.5
2004-10-18,1114.02,291.99
2004-10-19,1103.23,293.77
2004-10-20,1103.66,297.68
2004-10-21,1106.49,297.83
2004-10-22,1095.74,299.32
2004-10-25,1094.8,297.83
2004-10-26,1111.09,300.61
2004-10-27,1125.4,294.43
2004-10-28,1127.44,290.18
2004-10-29,1130.2,291.94
2004-11-01,1130.51,286.71
2004-11-02,1130.56,285.86
2004-11-03,1143.2,288.79
2004-11-04,1161.67,285.18
2004-11-05,1166.17,287.13
2004-11-08,1164.89,287.2
2004-11-09,1164.08,284.16
2004-11-10,1162.91,287.7
2004-11-11,1173.48,285.04
2004-11-12,1184.17,284.81
2004-11-15,1183.81,287.0
2004-11-16,1175.43,283.95
2004-11-17,1181.94,288.26
2004-11-18,1183.55,286.53
2004-11-19,1170.34,290.48
2004-11-22,1177.24,289.31
2004-11-23,1176.94,291.02
2004-11-24,1181.76,294.78
2004-11-26,1182.65,
2004-11-29,1178.57,294.4
2004-11-30,1173.82,292.21
2004-12-01,1191.37,284.9
2004-12-02,1190.33,277.37
2004-12-03,1191.17,276.58
2004-12-06,1190.25,277.91
2004-12-07,1177.07,273.0
2004-12-08,1182.81,273.16
2004-12-09,1189.24,274.25
2004-12-10,1188.0,270.18
2004-12-13,1198.68,273.42
2004-12-14,1203.38,275.08
2004-12-15,1205.72,281.74
2004-12-16,1203.21,280.33
2004-12-17,1194.2,287.25
2004-12-20,1194.65,285.34
2004-12-21,1205.45,285.36
2004-12-22,1209.57,281.21
2004-12-23,1210.13,281.57
2004-12-27,1204.92,274.88
2004-12-28,1213.54,276.19
2004-12-29,1213.45,279.52
2004-12-30,1213.55,278.58
2004-12-31,1211.92,
2005-01-03,1202.08,273.93
2005-01-04,1188.05,274.26
2005-01-05,1183.74,273.53
2005-01-06,1187.89,278.47
2005-01-07,1186.19,277.6
2005-01-10,1190.25,278.04
2005-01-11,1182.99,279.21
2005-01-12,1187.7,280.4
2005-01-13,1177.45,284.96
2005-01-14,1184.52,284.58
2005-01-18,1195.98,284.31
2005-01-19,1184.63,284.2
2005-01-20,1175.41,283.08
2005-01-21,1167.87,285.65
2005-01-24,1163.75,287.23
2005-01-25,1168.41,289.18
2005-01-26,1174.07,289.23
2005-01-27,1174.55,287.14
2005-01-28,1171.36,283.59
2005-01-31,1181.27,285.68
2005-02-01,1189.41,282.9
2005-02-02,1193.19,281.45
2005-02-03,1189.89,279.66
2005-02-04,1203.03,279.69
2005-02-07,1201.72,278.4
2005-02-08,1202.3,278.93
2005-02-09,1191.99,278.93
2005-02-10,1197.01,284.6
2005-02-11,1205.3,284.84
2005-02-14,1206.14,286.14
2005-02-15,1210.12,287.37
2005-02-16,1210.34,288.61
2005-02-17,1200.75,288.55
2005-02-18,1201.59,290.46
2005-02-22,1184.16,298.95
2005-02-23,1190.8,300.33
2005-02-24,1200.2,299.22
2005-02-25,1211.37,301.29
2005-02-28,1203.6,304.95
2005-03-01,1210.41,303.37
2005-03-02,1210.08,306.94
2005-03-03,1210.47,308.5
2005-03-04,1222.12,310.08
2005-03-07,1225.31,310.43
2005-03-08,1219.43,314.39
2005-03-09,1207.01,315.63
2005-03-10,1209.25,314.82
2005-03-11,1200.08,318.33
2005-03-14,1206.83,317.99
2005-03-15,1197.75,320.81
2005-03-16,1188.07,323.96
2005-03-17,1190.21,322.39
2005-03-18,1189.65,321.45
2005-03-21,1183.78,318.04
2005-03-22,1171.71,316.01
2005-03-23,1172.53,308.18
2005-03-24,1171.42,309.78
2005-03-28,1174.28,309.14
2005-03-29,1165.36,310.43
2005-03-30,1181.41,312.03
2005-03-31,1180.59,316.16
2005-04-01,1172.92,317.78
