"","4Fundos DEF","4Fundos EW","4Fundos AGR"
"2007-04-23",NA,NA,NA
"2007-04-24",NA,NA,NA
"2007-04-25",NA,NA,NA
"2007-04-26",NA,NA,NA
"2007-04-27",NA,NA,NA
"2007-04-30",NA,NA,NA
"2007-05-01",NA,NA,NA
"2007-05-02",NA,NA,NA
"2007-05-03",NA,NA,NA
"2007-05-04",NA,NA,NA
"2007-05-07",NA,NA,NA
"2007-05-08",NA,NA,NA
"2007-05-09",NA,NA,NA
"2007-05-10",NA,NA,NA
"2007-05-11",NA,NA,NA
"2007-05-14",NA,NA,NA
"2007-05-15",NA,NA,NA
"2007-05-16",NA,NA,NA
"2007-05-17",NA,NA,NA
"2007-05-18",NA,NA,NA
"2007-05-21",NA,NA,NA
"2007-05-22",NA,NA,NA
"2007-05-23",NA,NA,NA
"2007-05-24",NA,NA,NA
"2007-05-25",NA,NA,NA
"2007-05-28",NA,NA,NA
"2007-05-29",NA,NA,NA
"2007-05-30",NA,NA,NA
"2007-05-31",NA,NA,NA
"2007-06-01",NA,NA,NA
"2007-06-04",NA,NA,NA
"2007-06-05",NA,NA,NA
"2007-06-06",NA,NA,NA
"2007-06-07",NA,NA,NA
"2007-06-08",NA,NA,NA
"2007-06-11",NA,NA,NA
"2007-06-12",NA,NA,NA
"2007-06-13",NA,NA,NA
"2007-06-14",NA,NA,NA
"2007-06-15",NA,NA,NA
"2007-06-18",NA,NA,NA
"2007-06-19",NA,NA,NA
"2007-06-20",NA,NA,NA
"2007-06-21",NA,NA,NA
"2007-06-22",NA,NA,NA
"2007-06-25",NA,NA,NA
"2007-06-26",NA,NA,NA
"2007-06-27",NA,NA,NA
"2007-06-28",NA,NA,NA
"2007-06-29",NA,NA,NA
"2007-07-02",NA,NA,NA
"2007-07-03",NA,NA,NA
"2007-07-04",NA,NA,NA
"2007-07-05",NA,NA,NA
"2007-07-06",NA,NA,NA
"2007-07-09",NA,NA,NA
"2007-07-10",NA,NA,NA
"2007-07-11",NA,NA,NA
"2007-07-12",NA,NA,NA
"2007-07-13",NA,NA,NA
"2007-07-14",NA,NA,NA
"2007-07-16",NA,NA,NA
"2007-07-17",NA,NA,NA
"2007-07-18",NA,NA,NA
"2007-07-19",NA,NA,NA
"2007-07-20",NA,NA,NA
"2007-07-23",NA,NA,NA
"2007-07-24",NA,NA,NA
"2007-07-25",NA,NA,NA
"2007-07-26",NA,NA,NA
"2007-07-27",NA,NA,NA
"2007-07-30",NA,NA,NA
"2007-07-31",NA,NA,NA
"2007-08-01",NA,NA,NA
"2007-08-02",NA,NA,NA
"2007-08-03",NA,NA,NA
"2007-08-06",NA,NA,NA
"2007-08-07",NA,NA,NA
"2007-08-08",NA,NA,NA
"2007-08-09",NA,NA,NA
"2007-08-10",NA,NA,NA
"2007-08-13",NA,NA,NA
"2007-08-14",NA,NA,NA
"2007-08-15",NA,NA,NA
"2007-08-16",NA,NA,NA
"2007-08-17",NA,NA,NA
"2007-08-20",NA,NA,NA
"2007-08-21",NA,NA,NA
"2007-08-22",NA,NA,NA
"2007-08-23",NA,NA,NA
"2007-08-24",NA,NA,NA
"2007-08-27",NA,NA,NA
"2007-08-28",NA,NA,NA
"2007-08-29",NA,NA,NA
"2007-08-30",NA,NA,NA
"2007-08-31",NA,NA,NA
"2007-09-03",NA,NA,NA
"2007-09-04",NA,NA,NA
"2007-09-05",NA,NA,NA
"2007-09-06",NA,NA,NA
"2007-09-07",NA,NA,NA
"2007-09-10",NA,NA,NA
"2007-09-11",NA,NA,NA
"2007-09-12",NA,NA,NA
"2007-09-13",NA,NA,NA
"2007-09-14",NA,NA,NA
"2007-09-17",NA,NA,NA
"2007-09-18",NA,NA,NA
"2007-09-19",NA,NA,NA
"2007-09-20",NA,NA,NA
"2007-09-21",NA,NA,NA
"2007-09-24",NA,NA,NA
"2007-09-25",NA,NA,NA
"2007-09-26",NA,NA,NA
"2007-09-27",NA,NA,NA
"2007-09-28",NA,NA,NA
"2007-09-30",NA,NA,NA
"2007-10-01",NA,NA,NA
"2007-10-02",NA,NA,NA
"2007-10-03",NA,NA,NA
"2007-10-04",NA,NA,NA
"2007-10-05",NA,NA,NA
"2007-10-08",NA,NA,NA
"2007-10-09",NA,NA,NA
"2007-10-10",NA,NA,NA
"2007-10-11",NA,NA,NA
"2007-10-12",NA,NA,NA
"2007-10-15",NA,NA,NA
"2007-10-16",NA,NA,NA
"2007-10-17",NA,NA,NA
"2007-10-18",NA,NA,NA
"2007-10-19",NA,NA,NA
"2007-10-22",NA,NA,NA
"2007-10-23",NA,NA,NA
"2007-10-24",NA,NA,NA
"2007-10-25",NA,NA,NA
"2007-10-26",NA,NA,NA
"2007-10-29",NA,NA,NA
"2007-10-30",NA,NA,NA
"2007-10-31",NA,NA,NA
"2007-11-01",NA,NA,NA
"2007-11-02",NA,NA,NA
"2007-11-05",NA,NA,NA
"2007-11-06",NA,NA,NA
"2007-11-07",NA,NA,NA
"2007-11-08",NA,NA,NA
"2007-11-09",NA,NA,NA
"2007-11-12",NA,NA,NA
"2007-11-13",NA,NA,NA
"2007-11-14",NA,NA,NA
"2007-11-15",NA,NA,NA
"2007-11-16",NA,NA,NA
"2007-11-19",NA,NA,NA
"2007-11-20",NA,NA,NA
"2007-11-21",NA,NA,NA
"2007-11-22",NA,NA,NA
"2007-11-23",NA,NA,NA
"2007-11-26",NA,NA,NA
"2007-11-27",NA,NA,NA
"2007-11-28",NA,NA,NA
"2007-11-29",NA,NA,NA
"2007-11-30",NA,NA,NA
"2007-12-03",NA,NA,NA
"2007-12-04",NA,NA,NA
"2007-12-05",NA,NA,NA
"2007-12-06",NA,NA,NA
"2007-12-07",NA,NA,NA
"2007-12-10",NA,NA,NA
"2007-12-11",NA,NA,NA
"2007-12-12",NA,NA,NA
"2007-12-13",NA,NA,NA
"2007-12-14",NA,NA,NA
"2007-12-17",NA,NA,NA
"2007-12-18",NA,NA,NA
"2007-12-19",NA,NA,NA
"2007-12-20",NA,NA,NA
"2007-12-21",NA,NA,NA
"2007-12-24",NA,NA,NA
"2007-12-25",NA,NA,NA
"2007-12-26",NA,NA,NA
"2007-12-27",NA,NA,NA
"2007-12-28",NA,NA,NA
"2007-12-31",NA,NA,NA
"2008-01-01",NA,NA,NA
"2008-01-02",NA,NA,NA
"2008-01-03",NA,NA,NA
"2008-01-04",NA,NA,NA
"2008-01-07",NA,NA,NA
"2008-01-08",NA,NA,NA
"2008-01-09",NA,NA,NA
"2008-01-10",NA,NA,NA
"2008-01-11",NA,NA,NA
"2008-01-14",NA,NA,NA
"2008-01-15",NA,NA,NA
"2008-01-16",NA,NA,NA
"2008-01-17",NA,NA,NA
"2008-01-18",NA,NA,NA
"2008-01-21",NA,NA,NA
"2008-01-22",NA,NA,NA
"2008-01-23",NA,NA,NA
"2008-01-24",NA,NA,NA
"2008-01-25",NA,NA,NA
"2008-01-28",NA,NA,NA
"2008-01-29",NA,NA,NA
"2008-01-30",NA,NA,NA
"2008-01-31",NA,NA,NA
"2008-02-01",NA,NA,NA
"2008-02-04",NA,NA,NA
"2008-02-05",NA,NA,NA
"2008-02-06",NA,NA,NA
"2008-02-07",NA,NA,NA
"2008-02-08",NA,NA,NA
"2008-02-11",NA,NA,NA
"2008-02-12",NA,NA,NA
"2008-02-13",NA,NA,NA
"2008-02-14",NA,NA,NA
"2008-02-15",NA,NA,NA
"2008-02-18",NA,NA,NA
"2008-02-19",NA,NA,NA
"2008-02-20",NA,NA,NA
"2008-02-21",NA,NA,NA
"2008-02-22",NA,NA,NA
"2008-02-25",NA,NA,NA
"2008-02-26",NA,NA,NA
"2008-02-27",NA,NA,NA
"2008-02-28",NA,NA,NA
"2008-02-29",NA,NA,NA
"2008-03-03",NA,NA,NA
"2008-03-04",NA,NA,NA
"2008-03-05",NA,NA,NA
"2008-03-06",NA,NA,NA
"2008-03-07",NA,NA,NA
"2008-03-10",NA,NA,NA
"2008-03-11",NA,NA,NA
"2008-03-12",NA,NA,NA
"2008-03-13",NA,NA,NA
"2008-03-14",NA,NA,NA
"2008-03-17",NA,NA,NA
"2008-03-18",NA,NA,NA
"2008-03-19",NA,NA,NA
"2008-03-20",NA,NA,NA
"2008-03-21",NA,NA,NA
"2008-03-24",NA,NA,NA
"2008-03-25",NA,NA,NA
"2008-03-26",NA,NA,NA
"2008-03-27",NA,NA,NA
"2008-03-28",NA,NA,NA
"2008-03-31",NA,NA,NA
"2008-04-01",NA,NA,NA
"2008-04-02",NA,NA,NA
"2008-04-03",NA,NA,NA
"2008-04-04",NA,NA,NA
"2008-04-07",NA,NA,NA
"2008-04-08",NA,NA,NA
"2008-04-09",NA,NA,NA
"2008-04-10",NA,NA,NA
"2008-04-11",NA,NA,NA
"2008-04-14",NA,NA,NA
"2008-04-15",NA,NA,NA
"2008-04-16",NA,NA,NA
"2008-04-17",NA,NA,NA
"2008-04-18",NA,NA,NA
"2008-04-21",-4.83,-10.79,-17.84
"2008-04-22",-5.17,-11.15,-18.29
"2008-04-23",-4.88,-10.8,-17.89
"2008-04-24",-4.86,-10.68,-17.7
"2008-04-25",-4.7,-10.35,-17.01
"2008-04-28",-4.46,-9.87,-16.36
"2008-04-29",-4.23,-9.76,-16.46
"2008-04-30",-4.17,-9.87,-16.76
"2008-05-01",-4.05,-9.93,-16.94
"2008-05-02",-3.95,-9.53,-16.35
"2008-05-05",-4.02,-9.66,-16.54
"2008-05-06",-3.75,-9.52,-16.47
"2008-05-07",-3.46,-9.13,-15.83
"2008-05-08",-3.02,-8.67,-15.31
"2008-05-09",-3.13,-8.97,-15.91
"2008-05-12",-3.07,-8.86,-15.76
"2008-05-13",-3.06,-8.64,-15.31
"2008-05-14",-3.44,-8.86,-15.32
"2008-05-15",-3.21,-8.7,-15.12
"2008-05-16",-3.3,-8.96,-15.64
"2008-05-19",-3.16,-8.85,-15.51
"2008-05-20",-3.54,-9.57,-16.66
"2008-05-21",-3.94,-10.25,-17.66
"2008-05-22",-4.03,-10.05,-17.11
"2008-05-23",-4.23,-10.49,-17.89
"2008-05-26",-4.26,-10.54,-17.96
"2008-05-27",-4.53,-10.79,-18.2
"2008-05-28",-4.55,-10.6,-17.75
"2008-05-29",-4.71,-10.63,-17.65
"2008-05-30",-4.59,-10.72,-17.92
"2008-06-02",-4.68,-10.86,-18.04
"2008-06-03",-3.87,-9.99,-16.99
"2008-06-04",-3.54,-9.5,-16.25
"2008-06-05",-3.16,-8.83,-15.28
"2008-06-06",-3.95,-10.14,-17.22
"2008-06-09",-4.59,-10.67,-17.83
"2008-06-10",-4.55,-10.45,-17.31
"2008-06-11",-4.83,-11.07,-18.36
"2008-06-12",-5.19,-11.33,-18.52
"2008-06-13",-5.5,-11.46,-18.48
"2008-06-16",-5.5,-11.45,-18.48
"2008-06-17",-5.17,-11.17,-18.24
"2008-06-18",-5.21,-11.44,-18.68
"2008-06-19",-5.38,-11.57,-18.79
"2008-06-20",-5.55,-12,-19.55
"2008-06-23",-5.53,-11.79,-19.21
"2008-06-24",-5.74,-12.15,-19.75
"2008-06-25",-5.53,-11.69,-19.06
"2008-06-26",-6.14,-13.04,-21.25
"2008-06-27",-6.51,-13.42,-21.84
